genres,id,Place,vote_average,vote_count,Place,Name of City,Cat1,keywords
"[{""id"": 28, ""name"": ""Nature & Parks""}, {""id"": 18, ""name"": ""Islands""}, {""id"": 53, ""name"": ""Historic Sites""}]",254128,Gharaunda Home decor solutions,6,2968,Gharaunda Home decor solutions,Dehradun,Shopping,"As a crime wave sweeps through Hong Kong, the police call Jessica Yang (Yeoh), a rising star in the ranks, to help stop a notorious gang of thieves! What Jessica doesn't realize is that her boyfriend - recently discharged from the force - is the leader of this ruthless crime ring!"
"[{""id"": 12, ""name"": ""Sights & Landmarks""}, {""id"": 28, ""name"": ""Nature & Parks""}, {""id"": 53, ""name"": ""Historic Sites""}]",714,Agrakalpa Art Gallery,6,925,Agrakalpa Art Gallery,Dehradun,Shopping,"Four women, Patti, Emma, Angela, and Nicki are completing their last year of high school. Unfortunately for the group, one of their own, Nicki, unexpectedly commits suicide. The three remaining women, upon finding out that Nicki had been raped before she died, begin to talk to each other about the ways in which they are oppressed by the men in their lives. They begin to fight together, taking revenge on Emma's rapist, Patti's abusive ex-boyfriend, and finally, Nicki's rapist."
"[{""id"": 18, ""name"": ""Islands""}, {""id"": 36, ""name"": ""Shopping Malls""}, {""id"": 10752, ""name"": ""Government Buildings""}, {""id"": 28, ""name"": ""Nature & Parks""}]",2024,Pegion Cock Tour and Travel,6.8,1099,Pegion Cock Tour and Travel,Dehradun,Traveller Resources,"In Paris, Ismaél, a young Tunisian, cares for two brothers, Nouredine, a cripple, and streetwise Mouloud, 14. In haste, Ismaél and Mouloud go to Marseilles where an uncle lives. Nouredine has died in a fire, and Ismaél feels guilt on top of grief. Ismaél becomes friends with Jacky, a white man whose father and brother hate immigrants. Mouloud hangs out with cousin Rhida who breaks Islamic rules and deals hash. Ismaél decides Mouloud must return to Tunisia, but the boy runs off, becoming an acolyte to Rhida's supplier. Ismaél and Jacky's Arab girlfriend start an affair, friends betray friends, and the racism gets ugly. Can Ismaél rescue himself and Mouloud or will life in France crush them?"
"[{""id"": 53, ""name"": ""Historic Sites""}, {""id"": 80, ""name"": ""Beaches""}]",163,Qutub Minar,6.4,2124,Qutub Minar,New Delhi,Sights & Landmarks,"A researcher at Chicago's Natural History Museum returns from South America with some crates containing his findings. When the crates arrive at the museum without the owner there appears to be very little inside. However, police discover gruesome murders on the cargo ship that brought the crates to the US and then another murder in the museum itself."
"[{""id"": 28, ""name"": ""Nature & Parks""}, {""id"": 35, ""name"": ""Science Museums""}, {""id"": 18, ""name"": ""Islands""}, {""id"": 53, ""name"": ""Historic Sites""}]",787,Gurudwara Bangla Sahib,6.5,2965,Gurudwara Bangla Sahib,New Delhi,Sights & Landmarks,A shipwrecked sailor stumbles upon a mysterious island and is shocked to discover that a brilliant scientist and his lab assistant have found a way to combine human and animal DNA with horrific results.
"[{""id"": 12, ""name"": ""Sights & Landmarks""}, {""id"": 878, ""name"": ""Zoos & Aquariums""}, {""id"": 53, ""name"": ""Historic Sites""}]",262500,Swaminarayan Akshardham,6.2,3829,Swaminarayan Akshardham,New Delhi,Nature & Parks,"Some say that to be the leader of a country is one of the loneliest jobs in the world. But being the child of a world leader can be doubly so. Constantly surrounded by security officers, restricted in movements and having almost every waking moment carefully monitored makes normalcy an impossibility. No one knows this better than young Luke Davenport, the son of U.S. President Davenport. He vents his loneliness, frustration and feelings of isolation from family and friends by being a brat to his private Secret Service agent. When the agent snaps from the strain in front of the First Lady, a new agent is assigned to Luke. He turns out to be the enormous Sam Simms, a bit of a rogue who managed to rise through the ranks by sheer determination rather than strict adherence to Secret-Service protocol. At first, Luke tries all his old tricks upon Sam. But instead of getting angry, Sam seems to actually understand."
"[{""id"": 18, ""name"": ""Islands""}]",2567,Humayun's Tomb,7,1489,Humayun's Tomb,New Delhi,Nature & Parks,"How tenuous is man's hold on civilization when survival becomes an issue? When the lights go out and stay out for several days, suburbanites Matthew and Annie learn the hard way that man is ""by nature"" a predatory creature. Matthew's long-time friend, Joe, happens by on the second day and a rivalry between the two friends simmers as Annie cares for her sick baby. . Is this what is meant by ""man's inhumanity to man?"""
"[{""id"": 35, ""name"": ""Science Museums""}]",38745,Lodhi Garden,4.9,621,Lodhi Garden,New Delhi,Nature & Parks,"Angel celebrates the birth of his daughter by taking his first hit of crack cocaine. With the hesitant support of his wife, Monika, he joins a friend of his to deal drugs for a short time--enough time to get out of debt and buy some nice things for the family. Three years later, Angel is still dealing, and has not saved any money, instead spending it on crack. His addiction grows, straining his friendship and his family life, and he gradually loses control."
"[{""id"": 28, ""name"": ""Nature & Parks""}, {""id"": 80, ""name"": ""Beaches""}, {""id"": 35, ""name"": ""Science Museums""}]",40805,Delhi Airport Metro Express,5.5,1251,Delhi Airport Metro Express,New Delhi,Transportation,"Recently orphaned, a young boy is taken in by his godmother who is shocked to realize that she can see the boy's imaginary friend: a flamboyant, French magician named Bogus."
"[{""id"": 28, ""name"": ""Nature & Parks""}, {""id"": 10752, ""name"": ""Government Buildings""}]",53182,Chandni Chowk,6.1,2397,Chandni Chowk,New Delhi,Shopping,"An undercover police officer named Rock Keats befriends a drug dealer and car thief named Archie Moses in a bid to catch the villainous drug lord Frank Coltan. But the only problem is that Keats is a cop, his real name is Jack Carter, and he is working undercover with the LAPD to bust Moses and Colton at a sting operation the LAPD has set up."
"[{""id"": 16, ""name"": ""Points of Interest & Landmarks""}, {""id"": 10751, ""name"": ""Parks""}, {""id"": 12, ""name"": ""Sights & Landmarks""}, {""id"": 35, ""name"": ""Science Museums""}, {""id"": 14, ""name"": ""Museums""}]",41513,India Gate,5.5,1179,India Gate,New Delhi,Sights & Landmarks,"This is the story of a young Irish woman who comes to Spain to escape from the pressures she feels about her impending marriage to a political activist in Ireland. But in Spain in the 1930's, taking a job of governess in a wealthy family, she finds the same kinds of political unrest. In fact, it isn't long before she finds herself attracted to a married man who is similarly involved in the struggle against fascism and Franco. This awakens her to her nature that brings her to such men and resolves for her what she must do about the life she left in Ireland"
"[{""id"": 16, ""name"": ""Points of Interest & Landmarks""}, {""id"": 10751, ""name"": ""Parks""}]",13700,Rashtrapati Bhavan,5.7,389,Rashtrapati Bhavan,New Delhi,Sights & Landmarks,"Littlefoot and his friends are constantly being bullied and browbeaten by three teenage dinosaurs: Hyp, a Hypsilophodon; Nod, a Nodosaurus; and Mutt, a Muttaburrasaurus. However, when a shower of meteorites (flying rocks) impacts near the Great Valley and causes a rock slide in the Mysterious Beyond, which blocks the water supply of the Great Valley, Hyp, Nod, and Mutt are no longer the biggest worry of Littlefoot and his friends. The increasing lack of water causes conflicts between the inhabitants of the Great Valley, who have lived in relative peace and harmony until this event."
"[{""id"": 12, ""name"": ""Sights & Landmarks""}, {""id"": 878, ""name"": ""Zoos & Aquariums""}]",262504,Mughal Garden,5.9,1998,Mughal Garden,New Delhi,Nature & Parks,"Sarah, 30, single, well educated, likes art, places a voice ad for phone sex, inviting replies from men under 35, sturdy and sensual. Wilbert, a chubby middle aged architect, leaves a message that he is Thomas, 32 and well formed. A week later, she phones. She likes his voice, he likes her laugh, so once a week she phones him (he's not to know her last name, where she lives, or her number). Portraits emerge of humor and sadness. He presses for details of her life and tells her about his work; she wants these Thursday calls to be fantasy and release, separate from the rest of who she is. The film dramatizes these tensions of lies and truth, connection and distance. Written by"
"[{""id"": 28, ""name"": ""Nature & Parks""}, {""id"": 878, ""name"": ""Zoos & Aquariums""}, {""id"": 18, ""name"": ""Islands""}]",39254,National Rail Museum,6.6,2692,National Rail Museum,New Delhi,Museums,
"[{""id"": 14, ""name"": ""Museums""}, {""id"": 10751, ""name"": ""Parks""}, {""id"": 35, ""name"": ""Science Museums""}, {""id"": 16, ""name"": ""Points of Interest & Landmarks""}]",77931,Red Fort (Lal Quila),5.5,695,Red Fort (Lal Quila),New Delhi,Sights & Landmarks,"Six years ago, Michael Myers terrorized the town of Haddonfield, Illinois. He and his niece, Jamie Lloyd, have disappeared. Jamie was kidnapped by a bunch of evil druids who protect Michael Myers. And now, six years later, Jamie has escaped after giving birth to Michael's child. She runs to Haddonfield to get Dr. Loomis to help her again."
"[{""id"": 28, ""name"": ""Nature & Parks""}, {""id"": 12, ""name"": ""Sights & Landmarks""}, {""id"": 53, ""name"": ""Historic Sites""}]",1639,Lotus Temple,4.1,434,Lotus Temple,New Delhi,Sights & Landmarks,"Shakespeare's comedy of gender confusion, in which a girl disguises herself as a man to be near the count she adores, only to be pursued by the woman he loves."
"[{""id"": 878, ""name"": ""Zoos & Aquariums""}, {""id"": 28, ""name"": ""Nature & Parks""}, {""id"": 12, ""name"": ""Sights & Landmarks""}]",80274,Select Citywalk,6.6,2303,Select Citywalk,New Delhi,Shopping,"An American spy behind the lines during WWII serves as a Nazi propagandist, a role he cannot escape in his future life as he can never reveal his real role in the war."
"[{""id"": 28, ""name"": ""Nature & Parks""}, {""id"": 53, ""name"": ""Historic Sites""}]",1571,Hauz Khas Village,6.4,2089,Hauz Khas Village,New Delhi,Sights & Landmarks,"Vienna in the beginning of the twentieth century. Cavalry Lieutenant Fritz Lobheimer is about to end his affair with Baroness Eggerdorff when he meets the young Christine, the daughter of an opera violinist. Baron Eggerdorff however soon hears of his past misfortune..."
"[{""id"": 12, ""name"": ""Sights & Landmarks""}, {""id"": 14, ""name"": ""Museums""}, {""id"": 28, ""name"": ""Nature & Parks""}]",120,ISKCON Temple Delhi,8,8705,ISKCON Temple Delhi,New Delhi,Sights & Landmarks,An atmospheric coming-of-age story featuring an imaginative young boy named Marek who dreams of escaping an increasingly dangerous Poland on the eve of war for beautiful Venice.
"[{""id"": 28, ""name"": ""Nature & Parks""}, {""id"": 12, ""name"": ""Sights & Landmarks""}, {""id"": 35, ""name"": ""Science Museums""}]",10204,Gandhi Smriti,5.7,672,Gandhi Smriti,New Delhi,Museums,"Set in rural France during the end of the Algerian war, and immersed in the music of the sixties, this film follows four students in friendship and love. Francois's best friend is a girl Maite, but instead he falls in love with a boy Serge, while Serge is falling for Maite. Henri is the outsider, an Algerian-born frenchman who has fled the war, and the catalyst for Francois to find his identity."
"[{""id"": 18, ""name"": ""Islands""}]",8489,National Museum,6.7,447,National Museum,New Delhi,Museums,Spain in the 1930s is the place to be for a man of action like Robert Jordan. There is a civil war going on and Jordan who has joined up on the side that appeals most to idealists of that era -- like Ernest Hemingway and his friends -- has been given a high-risk assignment up in the mountains. He awaits the right time to blow up a bridge in a cave.
"[{""id"": 35, ""name"": ""Science Museums""}, {""id"": 14, ""name"": ""Museums""}, {""id"": 10751, ""name"": ""Parks""}]",10588,Sarojini Nagar Market,4.9,366,Sarojini Nagar Market,New Delhi,Shopping,"Philadelphia heiress Tracy Lord throws out her playboy husband C.K. Dexter Haven shortly after their marriage. Two years later, Tracy is about to marry respectable George Kittredge whilst Dexter has been working for ""Spy"" magazine. Dexter arrives at the Lord mansion the day before the wedding with journalist Mike Connor and photographer Liz Imbrie, determined to spoil things."
"[{""id"": 28, ""name"": ""Nature & Parks""}, {""id"": 878, ""name"": ""Zoos & Aquariums""}]",2048,Sunder Nursery,6.7,3793,Sunder Nursery,New Delhi,Nature & Parks,"In 1927 Hollywood, Don Lockwood and Lina Lamont are a famous on-screen romantic pair in silent movies, but Lina mistakes the on-screen romance for real love. When their latest film is transformed into a musical, Don has the perfect voice for the songs, but strident voice faces the studio to dub her voice. Aspiring actress, Kathy Selden is brought in and, while she is working on the movie, Don falls in love with her."
